ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: slide_template","Meta: _dt_sidebar_position","Meta: _dt_sidebar_widgetarea_id","Meta: _dt_sidebar_hide_on_mobile","Meta: _dt_footer_show","Meta: _dt_footer_widgetarea_id","Meta: _dt_footer_hide_on_mobile","Meta: _dt_header_title","Meta: _dt_header_background","Meta: _dt_header_background_below_slideshow","Meta: _dt_header_transparent_bg_color_scheme","Meta: _dt_header_transparent_top_bar_bg_color","Meta: _dt_header_transparent_top_bar_bg_opacity","Meta: _dt_header_transparent_bg_color","Meta: _dt_header_transparent_bg_opacity","Meta: _dt_header_disabled_background","Meta: _dt_header_disabled_transparent_bg_color_scheme","Meta: _dt_header_disabled_transparent_top_bar_bg_color","Meta: _dt_header_disabled_transparent_top_bar_bg_opacity","Meta: _dt_header_disabled_transparent_bg_color","Meta: _dt_header_disabled_transparent_bg_opacity","Meta: _dt_page_overrides_top_margin","Meta: _dt_page_overrides_bottom_margin","Meta: _wp_page_template","Meta: rs_page_bg_color","Meta: _dt_page_overrides_right_margin","Meta: _dt_page_overrides_left_margin","Meta: _dt_mobile_page_padding_top","Meta: _dt_mobile_page_padding_right","Meta: _dt_mobile_page_padding_bottom","Meta: _dt_mobile_page_padding_left"
2548,simple,,,"Frameless Pivot Door with Header Rail -",1,0,visible,"<h4>Frameless Pivot Door with Header Rail -</h4>","<h4>Frameless Pivot Door with Header Rail -</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Pivot-Door-with-Header-Rail-2.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2551,simple,,,"Frameless Pivot Door with In line Panel and Header Rail",1,0,visible,"<h4>Frameless Pivot Door with In line Panel and Header Rail</h4>","<h4>Frameless Pivot Door with In line Panel and Header Rail</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Pivot-Door-with-In-line-Panel-and-Header-Rail.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2553,simple,,,"Frameless Room Divider with Sandblasted Vinyl",1,0,visible,"<h4>Frameless Room Divider with Sandblasted Vinyl</h4>","<h4>Frameless Room Divider with Sandblasted Vinyl</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Room-Divider-with-Sandblasted-Vinyl-1.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2555,simple,,,"Frameless Room Divider",1,0,visible,"<h4>Frameless Room Divider</h4>","<h4>Frameless Room Divider</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-room-divider-1.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2557,simple,,,"Frameless Screen With Glass Stabilizing Shelf",1,0,visible,"<h4>Frameless Screen With Glass Stabilizing Shelf</h4>","<h4>Frameless Screen With Glass Stabilizing Shelf</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Screen-with-glass-stabilizing-shelf-1.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2558,simple,,,"Frameless Sandblasted Toilet Enclosure and Shower Enclosure With Header Rail",1,0,visible,"<h4>Frameless Sandblasted Toilet Enclosure and Shower Enclosure With Header Rail</h4>","<h4>Frameless Sandblasted Toilet Enclosure and Shower Enclosure With Header Rail</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Sandblasted-toilet-enclosure-and-shower-enclosure-with-header-rail.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2563,simple,,,"Frameless Shower Enclosure With 3 Hinges and Towel Rail",1,0,visible,"<h4>Frameless Shower Enclosure With 3 Hinges and Towel Rail</h4>","<h4>Frameless Shower Enclosure With 3 Hinges and Towel Rail</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-shower-enclosure-with-3-hinges-and-towel-rail.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2566,simple,,,"Frameless shower enclosure with door hinging off a panel",1,0,visible,"<h4>Frameless shower enclosure with door hinging off a panel</h4>","<h4>Frameless shower enclosure with door hinging off a panel</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-shower-enclosure-with-door-hinging-off-a-panel.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2569,simple,,,"Frameless Shower With Black Hardware",1,0,visible,"<h4>Frameless Shower With Black Hardware</h4>","<h4>Frameless Shower With Black Hardware</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-shower-with-Black-hardwere.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2572,simple,,,"Frameless Shower with Neck to Knee Sandblasting",1,0,visible,"<h4>Frameless Shower with Neck to Knee Sandblasting</h4>","<h4>Frameless Shower with Neck to Knee Sandblasting</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Shower-with-Neck-to-Knee-Sandblasting.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2576,simple,,,"Frameless Sliding Shower 3",1,0,visible,"<h4>Frameless Sliding Shower 3</h4>","<h4>Frameless Sliding Shower 3</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/frameless-sliding-shower-3.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2578,simple,,,"Frameless Two Walk in Shower Screens With Stabilizing Glass Shelves",1,0,visible,"<h4>Frameless Two Walk in Shower Screens With Stabilizing Glass Shelves</h4>","<h4>Frameless Two Walk in Shower Screens With Stabilizing Glass Shelves</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Two-Walk-in-Shower-Screens-With-Stabilizing-Glass-Shelves.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2581,simple,,,"Frameless Sliding Shower",1,0,visible,"<h4>Frameless Sliding Shower</h4>","<h4>Frameless Sliding Shower</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,"https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Sliding-Shower--scaled.jpg, https://showerhaus.co.za/wp-content/uploads/2019/08/Frameless-Sliding-Shower-scaled.jpg",,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
2583,simple,,,"Framelss Pentagonal enclosure with two glass shelves for stability",1,0,visible,"<h4>Framelss Pentagonal enclosure with two glass shelves for stability</h4>","<h4>Framelss Pentagonal enclosure with two glass shelves for stability</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Framelss-Pentagonal-enclosure-with-two-glass-shelves-for-stability.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2585,simple,,,"Glass bathroom wall with screen",1,0,visible,"<h4>Glass bathroom wall with screen</h4>","<h4>Glass bathroom wall with screen</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Glass-bathroom-wall-with-screen.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2587,simple,,,"Glass Enclosed Study",1,0,visible,"<h4>Glass Enclosed Study</h4>","<h4>Glass Enclosed Study</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Glass-Enclosed-Study.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2589,simple,,,"Header rail shower enclosure with pivot door sml",1,0,visible,"<h4>Header rail shower enclosure with pivot door sml</h4>","<h4>Header rail shower enclosure with pivot door sml</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Header-rail-shower-enclosure-with-pivot-door-sml.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2590,simple,,,"Mirrorshield Door",1,0,visible,"<h4>Mirrorshield Door</h4>","<h4>Mirrorshield Door</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Mirrorshield-Door.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2593,simple,,,"Sandblasted Frameless Enclosure with Header Rail",1,0,visible,"<h4>Sandblasted Frameless Enclosure with Header Rail</h4>","<h4>Sandblasted Frameless Enclosure with Header Rail</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Sandblasted-Frameless-Enclosure-with-Header-Rail.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2595,simple,,,"Sandblasted screen with 2 stabiliser arms",1,0,visible,"<h4>Sandblasted screen with 2 stabiliser arms</h4>","<h4>Sandblasted screen with 2 stabiliser arms</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Sandblasted-screen-with-2-stabiliser-arms.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2597,simple,,,"Square frameless door hinged off in line panel with return",1,0,visible,"<h4>Square frameless door hinged off in line panel with return</h4>","<h4>Square frameless door hinged off in line panel with return</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Square-frameless-door-hinged-off-in-line-panel-with-return.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2599,simple,,,"Square frameless door with D handle",1,0,visible,"<h4>Square frameless door with D handle</h4>","<h4>Square frameless door with D handle</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Square-frameless-door-with-D-handle.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2601,simple,,,"Stabiliser arm",1,0,visible,"<h4>Stabiliser arm</h4>","<h4>Stabiliser arm</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Stabiliser-arm.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2603,simple,,,"Typical Frameless enclosure with wall mounted door",1,0,visible,"<h4>Typical Frameless enclosure with wall mounted door</h4>","<h4>Typical Frameless enclosure with wall mounted door</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Typical-Frameless-enclosure-with-wall-mounted-door.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2605,simple,,,"Walk in Enclosure two Screens and shelves for support",1,0,visible,"<h4>Walk in Enclosure two Screens and shelves for support</h4>","<h4>Walk in Enclosure two Screens and shelves for support</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Walk-in-Enclosure-two-Screens-and-shelves-for-support.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2607,simple,,,"Walk In Shower Screen with Black Hardware",1,0,visible,"<h4>Walk In Shower Screen with Black Hardware</h4>","<h4>Walk In Shower Screen with Black Hardware</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Walk-In-Shower-Screen-with-Black-Hardware.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2610,simple,,,"Walk In Shower Screen",1,0,visible,"<h4>Walk In Shower Screen</h4>","<h4>Walk In Shower Screen</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Walk-In-Shower-Screen.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2612,simple,,,"Wall Hinged Door with Glass Shelf on Return Panel",1,0,visible,"<h4>Wall Hinged Door with Glass Shelf on Return Panel</h4>","<h4>Wall Hinged Door with Glass Shelf on Return Panel</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Wall-Hinged-Door-with-Glass-Shelf-on-Return-Panel.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2752,simple,,,"Support Bar extendible from 800mm to 1200mm",1,0,visible,"<h4>Support Bar extendible from 800mm to 1200mm</h4>","<h4>Support Bar extendible from 800mm to 1200mm</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Support-Bar-extendible.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2755,simple,,,"Semi-Frameless Bi-Fold",1,0,visible,"<h4>Semi-Frameless Bi-Fold </h4>\n\n","<h4>Semi-Frameless Bi-Fold </h4>\n",,,taxable,,1,,,0,0,,,,,1,,,,"Semi-Frameless Showers",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Semi-Frameless-Bi-Fold-.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2759,simple,,,"Bow & Towel Rail Handle",1,0,visible,"<h4>Bow & Towel Rail Handle</h4>\n457mm x 150mm Bow & Towel Rail Handle\n","<h4>Bow & Towel Rail Handle</h4>\n457mm x 150mm Bow & Towel Rail Handle\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Handle.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2762,simple,,,"Black Back to Back Knob Handle",1,0,visible,"<h4>Black Back to Back Knob Handle</h4>","<h4>Black Back to Back Knob Handle</h4>",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Black-Back-to-Back-Knob-Handle-new.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2764,simple,,,"Square back to back knob",1,0,visible,"<h4>Square back to back knob</h4>\n\n","<h4>Square back to back knob</h4>\n\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Square-back-to-back-knob.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2770,simple,,,Tri-Door-Spare-Parts-Diagram,1,0,visible,"<h4>Tri-Door-Spare-Parts-Diagram</h4>\n","<h4>Tri-Door-Spare-Parts-Diagram/h4>\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares, Shower Spares > Shower Wheels & Brackets",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Tri-Door-Spare-Parts-Diagram.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
2931,simple,,,"Back to Back Knob Handle",1,0,visible,"<h4>Back to Back Knob Handle</h4>\nBack to back knob handle – Small 27mm diameter\nBack to back knob handle – Large 37mm diameter\n","<h4>Back to Back Knob Handle</h4>\nBack to back knob handle – Small 27mm diameter\nBack to back knob handle – Large 37mm diameter\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Back-to-Back-knob-handles-new.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
3656,simple,,,"Stainless Steel Chrome Handle",1,0,visible,"<h4>Stainless Steel Chrome Handle</h4>\n\n","<h4>Stainless Steel Chrome Handle</h4>\n\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares > Handles & Towel Rails, Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2019/09/Stainless-steel-Chrome-Handle.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
4097,simple,,,"White or Black Pivot Blocks for Framed Pivot Doors",1,0,visible,"<h4>White or Black Pivot Blocks for Framed Pivot Doors</h4>\n\n","<h4>White or Black Pivot Blocks for Framed Pivot Doors</h4>\n\n",,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares, Shower Spares > Shower Wheels & Brackets",,,https://showerhaus.co.za/wp-content/uploads/2019/10/Pivot-Blocks-for-Framed-Pivot-Doors.jpg,,,,,,,,,0,,default,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
7290,simple,,,Pivot-Hinge,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2021/10/Pivot-Hinge.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7292,simple,,,"Plastic With Metal Pin Pivot Block",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2021/10/Untitled-design.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7294,simple,,,"SM Rounded White Pivot Block With Metal Pin",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2021/10/SM-Rounded-White-Pivot-Block-with-metal-pin.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7296,simple,,,"White or Black Plastic Pivot Blocks",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Shower Spares",,,https://showerhaus.co.za/wp-content/uploads/2021/10/White-or-Black-Plastic-Pivot-Blocks.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7317,simple,,,"Black Framed Toilet Enclosure (Copy)",-1,0,visible,"<h4>Black Framed Toilet Enclosure</h4>\n\n\n\n","<h4>Black Framed Toilet Enclosure</h4>\n\n\n",,,taxable,,1,,,0,0,,,,,1,,,,"Framed Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2019/08/Black-Framed-Toilet-enclosure.jpg,,,,,,,,,0,,,left,sidebar_4,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,,,,,,,,
7324,simple,,,"Frameless In Line Shower Enclosure",1,0,visible,"Frameless In Line Shower Enclosure","Frameless In Line Shower Enclosure",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2023/10/Frameless-In-Line-Shower-Enclosure-scaled.jpg,,,,,,,,,0,,,right,sidebar_1,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7326,simple,,,"Frameless In-Line Shower Enclosure with Reeded Glass",1,0,visible,"Frameless In-Line Shower Enclosure with Reeded Glass","Frameless In-Line Shower Enclosure with Reeded Glass",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2023/10/Frameless-In-Line-Shower-Enclosure-with-Reeded-Glass-scaled.jpg,,,,,,,,,0,,,right,sidebar_1,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7328,simple,,,"Frameless Shower and Toilet Enclosure",1,0,visible,"Frameless Shower and Toilet Enclosure","Frameless Shower and Toilet Enclosure",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2023/10/Frameless-Shower-and-Toilet-Enclosure-scaled.jpg,,,,,,,,,0,,,right,sidebar_1,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
7330,simple,,,"Frameless Sliding Shower Enclosure with Black Hardware",1,0,visible,"Frameless Sliding Shower Enclosure with Black Hardware","Frameless Sliding Shower Enclosure with Black Hardware",,,taxable,,1,,,0,0,,,,,1,,,,"Frameless Shower Enclosures",,,https://showerhaus.co.za/wp-content/uploads/2023/10/Frameless-Sliding-Shower-Enclosure-with-Black-Hardware-scaled.jpg,,,,,,,,,0,,,right,sidebar_1,0,1,sidebar_2,0,enabled,normal,disabled,light,#ffffff,25,#000000,50,normal,light,#ffffff,25,#000000,50,,,default,,,,,,,
